07/10/2020,03:12:03	-38.73478	145.23487	0	0.0	4	1.4	191
07/10/2020,03:13:29	-38.73455	145.23478	0	0.0	4	2.0	195
07/10/2020,03:55:19	-38.74042	145.24551	-4	0.0	4	4.1	177
07/10/2020,09:15:28	-38.51193	145.15476	16	0.0	3	1.1	251
07/10/2020,09:16:21	-38.51177	145.15473	20	0.0	3	1.1	165
07/10/2020,09:17:44	-38.51141	145.15422	0	0.0	3	1.1	166
07/10/2020,09:18:08	-38.51133	145.15402	22	0.0	3	1.1	172
07/10/2020,09:25:40	-38.51005	145.15066	-0	7.4	4	1.2	149
07/10/2020,09:26:06	-38.51004	145.15073	2	0.0	3	2.1	194
07/10/2020,09:27:05	-38.51012	145.15123	42	0.0	3	11.3	216
07/10/2020,09:28:03	-38.51011	145.15085	2	0.0	3	1.3	205
07/10/2020,09:29:43	-38.51006	145.15071	0	0.0	4	1.2	148
07/10/2020,09:30:06	-38.51013	145.15130	36	0.0	3	10.4	145
07/10/2020,09:31:09	-38.51002	145.14891	-118	7.4	3	10.3	139
07/10/2020,09:32:06	-38.51017	145.15090	6	0.0	3	10.3	170
07/10/2020,09:33:06	-38.51003	145.15071	-0	0.0	4	1.2	194
07/10/2020,09:34:05	-38.51010	145.15118	50	0.0	3	10.1	217
07/10/2020,09:35:10	-38.51011	145.15119	38	3.7	3	10.1	159
07/10/2020,09:36:05	-38.51002	145.15076	12	0.0	4	1.2	176
07/10/2020,09:37:05	-38.51008	145.15079	4	0.0	3	2.1	172
07/10/2020,09:38:06	-38.51015	145.15142	50	0.0	3	9.4	149
07/10/2020,09:39:05	-38.51001	145.14993	-62	3.7	3	9.4	152
07/10/2020,09:40:04	-38.51008	145.15088	32	0.0	3	2.1	200
07/10/2020,09:41:10	-38.50989	145.15076	-12	0.0	3	2.2	170
07/10/2020,09:42:06	-38.50996	145.15078	12	0.0	3	2.2	157
07/10/2020,09:43:11	-38.50992	145.15074	2	0.0	3	1.3	111
07/10/2020,09:44:07	-38.51008	145.15079	18	0.0	3	1.3	182
07/10/2020,09:45:05	-38.50997	145.15035	-8	3.7	3	9.3	217
07/10/2020,09:46:07	-38.51012	145.15083	32	0.0	4	1.3	216
07/10/2020,09:47:05	-38.50999	145.15071	10	0.0	4	1.3	227
07/10/2020,09:48:03	-38.50985	145.15070	-2	0.0	3	2.2	237
07/10/2020,09:49:04	-38.50997	145.15072	10	0.0	4	1.4	316
07/10/2020,09:50:05	-38.50999	145.15042	6	0.0	4	2.0	247
07/10/2020,09:51:06	-38.50981	145.15058	-4	0.0	3	1.3	222
07/10/2020,09:52:05	-38.50997	145.15050	30	0.0	3	1.3	247
07/10/2020,09:53:06	-38.51000	145.15074	18	0.0	3	1.3	211
07/10/2020,09:54:06	-38.50994	145.15055	22	0.0	3	1.4	216
