13/10/2020,00:45:07	-38.62941	145.28479	-12	0.0	3	2.2	241
13/10/2020,00:46:04	-38.62913	145.28557	10	0.0	3	2.2	250
13/10/2020,00:47:04	-38.62909	145.28533	2	0.0	3	2.2	230
13/10/2020,00:48:37	-38.62882	145.28564	-0	0.0	3	2.2	245
13/10/2020,00:49:03	-38.62866	145.28575	-10	0.0	3	2.2	224
13/10/2020,00:50:43	-38.62835	145.28591	-4	3.7	3	2.2	193
13/10/2020,00:51:04	-38.62821	145.28597	6	3.7	3	2.2	198
13/10/2020,00:52:40	-38.62777	145.28614	32	3.7	3	2.2	193
13/10/2020,00:53:02	-38.62770	145.28615	-10	0.0	3	2.2	189
13/10/2020,00:55:10	-38.62759	145.28626	-6	0.0	3	2.2	209
13/10/2020,00:56:03	-38.62732	145.28663	-14	0.0	3	2.2	226
13/10/2020,00:57:56	-38.62691	145.28756	16	0.0	3	2.2	192
13/10/2020,01:08:29	-38.62449	145.29215	-0	0.0	3	2.3	212
13/10/2020,01:09:04	-38.62447	145.29253	4	0.0	3	2.3	199
13/10/2020,01:10:20	-38.62410	145.29275	-14	0.0	3	2.3	129
13/10/2020,01:11:25	-38.62375	145.29324	-12	0.0	2	3.1	218
13/10/2020,01:12:03	-38.62373	145.29356	-6	0.0	3	2.4	226
13/10/2020,01:13:03	-38.62358	145.29357	18	0.0	3	2.4	193
13/10/2020,01:14:04	-38.62329	145.29370	-36	0.0	3	2.4	223
13/10/2020,01:15:40	-38.62316	145.29399	-12	0.0	3	2.4	114
13/10/2020,01:16:07	-38.62328	145.29388	-18	0.0	2	2.0	216
13/10/2020,01:17:05	-38.62304	145.29404	4	7.4	3	3.0	213
13/10/2020,01:18:03	-38.62286	145.29407	-42	0.0	3	3.0	196
13/10/2020,01:19:04	-38.62299	145.29413	-4	0.0	3	3.0	221
13/10/2020,01:20:05	-38.62279	145.29423	-18	3.7	3	3.0	225
13/10/2020,01:21:06	-38.62261	145.29451	-12	0.0	3	3.1	224
13/10/2020,01:22:08	-38.62266	145.29430	-12	0.0	3	3.1	219
13/10/2020,01:23:05	-38.62252	145.29445	-8	0.0	3	3.1	245
13/10/2020,01:34:59	-38.62387	145.29064	-10	0.0	3	3.4	238
13/10/2020,01:35:03	-38.62391	145.29060	-16	3.7	2	11.1	217
13/10/2020,01:36:20	-38.62378	145.29051	-4	0.0	3	4.0	235
13/10/2020,01:37:20	-38.62365	145.29042	-8	0.0	3	4.0	241
13/10/2020,01:38:05	-38.62369	145.29060	18	3.7	3	4.0	239
13/10/2020,01:39:13	-38.62344	145.29026	-10	0.0	3	4.1	266
13/10/2020,02:54:34	-38.62735	145.26221	-2	0.0	3	2.3	206
13/10/2020,02:55:03	-38.62723	145.26221	-0	0.0	3	2.3	223
13/10/2020,02:56:05	-38.62696	145.26218	8	0.0	3	2.2	202
13/10/2020,02:57:04	-38.62694	145.26197	-6	0.0	3	2.2	217
13/10/2020,02:58:04	-38.62668	145.26150	2	0.0	3	2.2	200
13/10/2020,02:59:04	-38.62657	145.26156	26	3.7	3	2.2	194
13/10/2020,03:00:04	-38.62642	145.26155	6	0.0	3	2.2	200
13/10/2020,03:01:06	-38.62627	145.26111	0	0.0	3	2.2	194
13/10/2020,03:02:06	-38.62613	145.26110	-0	0.0	2	2.0	200
13/10/2020,03:03:08	-38.62604	145.26078	8	0.0	3	2.1	209
13/10/2020,03:05:08	-38.62573	145.25971	-26	0.0	3	2.1	219
13/10/2020,03:17:41	-38.62437	145.25557	2	0.0	4	2.0	224
13/10/2020,03:18:03	-38.62426	145.25561	10	0.0	4	1.4	166
13/10/2020,03:19:03	-38.62418	145.25559	-0	0.0	4	1.4	169
13/10/2020,03:20:05	-38.62413	145.25551	-20	3.7	4	1.4	170
13/10/2020,03:21:03	-38.62416	145.25552	-24	0.0	4	1.4	169
13/10/2020,03:22:04	-38.62385	145.25576	8	0.0	4	1.4	165
13/10/2020,03:23:03	-38.62386	145.25522	6	0.0	4	1.4	166
13/10/2020,03:24:24	-38.62401	145.25445	6	0.0	4	1.4	164
13/10/2020,03:25:55	-38.62414	145.25356	-12	0.0	4	1.4	164
13/10/2020,03:26:03	-38.62413	145.25362	-16	0.0	3	2.3	163
13/10/2020,03:27:42	-38.62403	145.25296	-10	0.0	4	1.4	167
13/10/2020,04:42:05	-38.62033	145.24769	2	0.0	4	2.0	196
13/10/2020,04:43:03	-38.62041	145.24759	6	3.7	3	7.4	139
13/10/2020,04:44:03	-38.62025	145.24746	-40	0.0	4	2.0	142
13/10/2020,04:45:04	-38.62017	145.24775	12	0.0	4	2.0	165
13/10/2020,04:46:03	-38.62021	145.24777	-42	0.0	3	2.0	111
13/10/2020,04:47:44	-38.62045	145.24855	0	0.0	4	2.0	199
13/10/2020,04:48:02	-38.62037	145.24856	-0	0.0	3	2.1	175
13/10/2020,04:49:17	-38.62016	145.24917	-12	0.0	4	2.1	165
13/10/2020,04:50:02	-38.62028	145.24914	-34	0.0	3	2.1	167
13/10/2020,04:51:46	-38.62041	145.24970	2	0.0	4	2.1	217
13/10/2020,04:52:02	-38.62025	145.24994	34	0.0	4	2.1	148
13/10/2020,04:53:08	-38.62023	145.25020	-4	0.0	4	2.1	176
13/10/2020,09:54:33	-38.51037	145.15044	10	0.0	5	1.4	271
13/10/2020,09:55:04	-38.51036	145.15040	8	0.0	5	1.4	240
13/10/2020,09:56:05	-38.51007	145.15003	-46	0.0	4	8.4	229
13/10/2020,09:57:05	-38.51026	145.15046	44	0.0	2	2.3	115
13/10/2020,09:58:06	-38.51046	145.15039	50	0.0	4	2.4	202
13/10/2020,09:59:06	-38.51036	145.15029	10	0.0	3	3.1	193
13/10/2020,10:00:05	-38.51042	145.15039	30	0.0	4	2.1	218
13/10/2020,11:08:39	-38.51042	145.15037	24	3.7	3	5.2	134
13/10/2020,12:08:22	-38.51032	145.15022	30	0.0	3	1.2	191
